Z,X,Y,Object
503,472,368,A10
503,472,369,A10
503,473,369,A10
503,473,370,A10
503,478,381,A10
503,478,382,A10
503,479,382,A10
503,487,501,A11
503,487,502,A11
503,489,587,A12
503,490,587,A12
503,497,301,A09
503,498,301,A09
503,505,479,A11
503,575,406,A14
503,575,578,A16
503,576,406,A14
503,577,406,A14
503,577,407,A14
503,578,573,A16
503,579,572,A16
503,579,573,A16
503,579,574,A16
503,581,388,A14
503,581,389,A14
503,582,388,A14
503,582,389,A14
503,582,390,A14
503,598,613,A16
503,598,614,A16
503,605,598,A16
503,605,599,A16
503,606,598,A16
503,606,599,A16
503,842,1070,B03
503,911,301,S09
503,911,302,S09
503,912,301,S09
503,912,302,S09
503,913,301,S09
503,936,265,S09
503,937,266,S09
503,939,952,B06
503,941,1072,B07
503,942,1072,B07
503,942,1073,B07
503,946,1170,B08
503,966,937,B06
503,1035,951,B10
503,1036,951,B10
503,1036,952,B10
503,1037,942,B10
503,1037,1057,B11
503,1038,942,B10
503,1038,1057,B11
503,1050,1151,B12
503,1065,844,B09
503,1066,844,B09
503,1429,543,S12
503,1444,545,S12
503,1459,272,S11
504,372,470,A07
504,486,302,A09
504,486,303,A09
504,487,302,A09
504,487,303,A09
504,487,304,A09
504,488,302,A09
504,488,303,A09
504,488,304,A09
504,489,303,A09
504,921,302,S09
504,922,302,S09
504,922,303,S09
504,933,267,S09
504,933,268,S09
504,939,952,B06
504,939,1070,B07
504,1040,1043,B11
504,1500,1409,C05
505,273,944,S01
505,273,945,S01
505,274,944,S01
505,282,513,A03
505,283,951,S01
505,283,952,S01
505,283,953,S01
505,284,951,S01
505,284,952,S01
505,284,953,S01
505,289,380,A02
505,289,381,A02
505,290,379,A02
505,290,380,A02
505,290,381,A02
505,290,382,A02
505,291,379,A02
505,291,380,A02
505,291,381,A02
505,291,382,A02
505,291,1200,S02
505,292,379,A02
505,292,380,A02
505,292,381,A02
505,292,382,A02
505,383,573,A08
505,386,475,A07
505,396,277,A05
505,465,594,A12
505,465,595,A12
505,466,594,A12
505,466,595,A12
505,474,388,A10
505,475,387,A10
505,475,388,A10
505,486,303,A09
505,487,303,A09
505,502,296,A09
505,503,296,A09
505,534,1481,S05
505,569,395,A14
505,570,395,A14
505,573,611,A16
505,574,610,A16
505,574,611,A16
505,574,612,A16
505,575,611,A16
505,581,473,A15
505,581,474,A15
505,581,475,A15
505,582,473,A15
505,582,474,A15
505,582,475,A15
505,601,262,A13
505,601,576,A16
505,602,576,A16
505,602,577,A16
505,847,828,B01
505,951,1068,B07
505,951,1069,B07
505,952,1069,B07
505,956,848,B05
505,957,848,B05
505,957,849,B05
505,1036,945,B10
505,1036,946,B10
505,1048,1138,B12
505,1049,1138,B12
505,1049,1139,B12
505,1050,1137,B12
505,1050,1138,B12
505,1050,1139,B12
505,1051,1138,B12
505,1142,1066,B15
505,1142,1067,B15
505,1160,950,B14
506,280,1470,S03
506,280,1471,S03
506,280,1472,S03
506,281,1472,S03
506,295,1196,S02
506,781,1712,S07
506,782,1712,S07
506,835,829,B01
506,836,829,B01
506,951,1157,B08
506,955,846,B05
506,1034,953,B10
506,1052,821,B09
506,1176,834,B13
506,1176,835,B13
507,255,925,S01
507,256,385,A02
507,256,925,S01
507,256,926,S01
507,266,279,A01
507,267,279,A01
507,267,280,A01
507,272,265,A01
507,273,265,A01
507,273,297,A01
507,273,298,A01
507,273,470,A03
507,273,471,A03
507,274,1479,S03
507,275,1478,S03
507,275,1479,S03
507,276,1446,S03
507,276,1478,S03
507,277,1446,S03
507,375,370,A06
507,375,371,A06
507,376,369,A06
507,376,370,A06
507,376,371,A06
507,376,372,A06
507,377,268,A05
507,377,269,A05
507,377,370,A06
507,377,371,A06
507,377,372,A06
507,378,268,A05
507,378,269,A05
507,378,270,A05
507,378,370,A06
507,378,371,A06
507,378,578,A08
507,378,579,A08
507,379,578,A08
507,379,579,A08
507,389,474,A07
507,390,473,A07
507,390,474,A07
507,390,475,A07
507,391,473,A07
507,391,474,A07
507,391,475,A07
507,392,474,A07
507,397,491,A07
507,397,492,A07
507,398,491,A07
507,398,492,A07
507,465,372,A10
507,492,289,A09
507,492,404,A10
507,492,405,A10
507,496,282,A09
507,496,404,A10
507,497,282,A09
507,497,283,A09
507,498,282,A09
507,498,283,A09
507,500,478,A11
507,502,285,A09
507,502,286,A09
507,503,285,A09
507,503,286,A09
507,569,498,A15
507,569,499,A15
507,859,962,B02
507,899,293,S09
507,904,281,S09
507,950,1170,B08
507,951,1169,B08
507,951,1170,B08
507,967,851,B05
507,1055,852,B09
507,1065,1172,B12
508,285,1475,S03
508,286,1475,S03
508,286,1476,S03
508,376,370,A06
508,376,371,A06
508,377,370,A06
508,377,371,A06
508,382,301,A05
508,383,301,A05
508,383,302,A05
508,384,302,A05
508,398,489,A07
508,399,490,A07
508,483,585,A12
508,483,586,A12
508,484,586,A12
508,484,587,A12
508,495,603,A12
508,496,602,A12
508,496,603,A12
508,497,603,A12
508,822,1148,B04
508,822,1149,B04
508,823,1148,B04
508,823,1149,B04
508,824,1149,B04
508,824,1150,B04
508,832,1144,B04
508,833,1144,B04
508,834,1144,B04
508,847,823,B01
508,915,262,S09
508,925,1149,B08
508,926,1149,B08
508,926,1150,B08
508,930,958,B06
508,1137,1054,B15
508,1171,1047,B15
509,278,302,A01
509,279,302,A01
509,280,302,A01
509,290,371,A02
509,290,372,A02
509,291,372,A02
509,296,1207,S02
509,296,1208,S02
509,297,588,A04
509,297,1207,S02
509,297,1208,S02
509,386,263,A05
509,386,478,A07
509,387,478,A07
509,387,479,A07
509,388,478,A07
509,388,479,A07
509,482,391,A10
509,491,596,A12
509,491,597,A12
509,492,596,A12
509,492,597,A12
509,497,394,A10
509,497,591,A12
509,497,592,A12
509,497,593,A12
509,498,591,A12
509,498,592,A12
509,498,593,A12
509,499,592,A12
509,499,593,A12
509,541,1468,S05
509,541,1469,S05
509,542,1468,S05
509,544,1440,S05
509,565,488,A15
509,565,489,A15
509,582,287,A13
509,582,387,A14
509,582,608,A16
509,583,607,A16
509,583,608,A16
509,583,609,A16
509,584,608,A16
509,586,609,A16
509,586,610,A16
509,587,609,A16
509,587,610,A16
509,588,610,A16
509,848,824,B01
509,911,283,S09
509,911,284,S09
509,912,283,S09
509,912,284,S09
509,913,294,S09
509,913,295,S09
509,926,951,B06
509,947,838,B05
509,962,1164,B08
509,962,1165,B08
509,963,1164,B08
509,1045,931,B10
509,1046,1158,B12
509,1056,1058,B11
509,1057,1058,B11
509,1067,1171,B12
509,1068,1171,B12
509,1141,1172,B16
509,1463,565,S12
510,294,1464,S03
510,361,275,A05
510,361,276,A05
510,362,274,A05
510,362,275,A05
510,362,276,A05
510,362,277,A05
510,363,275,A05
510,363,276,A05
510,363,277,A05
510,385,617,A08
510,386,617,A08
510,392,595,A08
510,393,595,A08
510,393,596,A08
510,394,596,A08
510,468,483,A11
510,469,483,A11
510,469,484,A11
510,470,590,A12
510,474,509,A11
510,475,509,A11
510,490,617,A12
510,494,593,A12
510,494,594,A12
510,495,593,A12
510,495,594,A12
510,504,381,A10
510,505,381,A10
510,505,382,A10
510,565,594,A16
510,581,495,A15
510,581,496,A15
510,903,264,S09
510,934,1038,B07
510,939,1035,B07
510,1044,854,B09
510,1060,828,B09
510,1419,1500,C02
510,1440,568,S12
511,269,478,A03
511,270,478,A03
511,276,387,A02
511,276,512,A03
511,276,513,A03
511,277,387,A02
511,277,513,A03
511,360,483,A07
511,361,483,A07
511,362,483,A07
511,369,501,A07
511,375,503,A07
511,375,504,A07
511,382,577,A08
511,382,578,A08
511,395,276,A05
511,395,277,A05
511,396,276,A05
511,396,277,A05
511,473,505,A11
511,473,506,A11
511,474,505,A11
511,474,506,A11
511,479,575,A12
511,481,475,A11
511,482,365,A10
511,482,366,A10
511,482,474,A11
511,482,475,A11
511,482,476,A11
511,483,365,A10
511,483,366,A10
511,483,474,A11
511,483,475,A11
511,483,476,A11
511,484,365,A10
511,484,366,A10
511,484,367,A10
511,484,475,A11
511,486,305,A09
511,487,283,A09
511,488,283,A09
511,566,275,A13
511,568,287,A13
511,568,288,A13
511,569,288,A13
511,570,400,A14
511,570,401,A14
511,571,401,A14
511,581,496,A15
511,581,497,A15
511,582,496,A15
511,582,497,A15
511,582,498,A15
511,583,497,A15
511,583,498,A15
511,584,305,A13
511,608,269,A13
511,609,271,A13
511,609,272,A13
511,831,1134,B04
511,832,1134,B04
511,833,1133,B04
511,849,1137,B04
511,850,1136,B04
511,850,1137,B04
511,850,1138,B04
511,851,1136,B04
511,851,1137,B04
511,851,1138,B04
511,852,1136,B04
511,933,296,S09
511,960,834,B05
511,960,835,B05
511,960,836,B05
511,961,834,B05
511,961,835,B05
511,961,836,B05
511,961,1157,B08
511,962,836,B05
511,962,1157,B08
511,1037,1066,B11
511,1037,1067,B11
511,1038,1066,B11
511,1038,1067,B11
511,1053,860,B09
511,1054,859,B09
511,1054,860,B09
511,1065,952,B10
511,1144,842,B13
511,1172,827,B13
511,1173,826,B13
511,1173,827,B13
511,1173,828,B13
511,1174,827,B13
511,1174,828,B13
512,267,268,A01
512,268,268,A01
512,285,275,A01
512,286,614,A04
512,286,615,A04
512,289,475,A03
512,289,476,A03
512,289,477,A03
512,290,476,A03
512,290,477,A03
512,387,300,A05
512,387,303,A05
512,387,304,A05
512,388,304,A05
512,390,582,A08
512,394,473,A07
512,394,474,A07
512,394,475,A07
512,395,473,A07
512,395,474,A07
512,395,475,A07
512,396,473,A07
512,396,474,A07
512,480,472,A11
512,480,473,A11
512,481,472,A11
512,481,473,A11
512,481,474,A11
512,482,472,A11
512,482,473,A11
512,482,474,A11
512,482,475,A11
512,483,473,A11
512,483,474,A11
512,483,475,A11
512,493,615,A12
512,493,616,A12
512,574,594,A16
512,574,595,A16
512,575,594,A16
512,575,595,A16
512,575,596,A16
512,576,594,A16
512,576,595,A16
512,576,596,A16
512,577,595,A16
512,577,596,A16
512,577,597,A16
512,578,597,A16
512,585,290,A13
512,600,384,A14
512,607,594,A16
512,607,595,A16
512,825,939,B02
512,826,939,B02
512,827,939,B02
512,832,1158,B04
512,833,1157,B04
512,833,1158,B04
512,836,1053,B03
512,836,1054,B03
512,837,1053,B03
512,837,1054,B03
512,865,1149,B04
512,865,1150,B04
512,865,1151,B04
512,953,1027,B07
512,1064,1060,B11
512,1064,1061,B11
512,1065,1060,B11
512,1152,857,B13
513,481,471,A11
513,481,472,A11
513,482,471,A11
513,482,472,A11
513,482,473,A11
513,483,472,A11
513,483,473,A11
513,836,1053,B03
513,837,1053,B03
513,941,1145,B08
513,966,1048,B07
513,966,1049,B07
513,1039,935,B10
513,1154,863,B13
514,260,265,A01
514,260,266,A01
514,266,1197,S02
514,267,1197,S02
514,268,611,A04
514,268,612,A04
514,269,611,A04
514,269,612,A04
514,285,473,A03
514,285,474,A03
514,286,473,A03
514,286,474,A03
514,287,473,A03
514,287,474,A03
514,288,278,A01
514,288,279,A01
514,288,474,A03
514,288,1457,S03
514,289,474,A03
514,295,389,A02
514,466,608,A12
514,466,609,A12
514,467,608,A12
514,467,609,A12
514,467,610,A12
514,470,394,A10
514,471,401,A10
514,471,402,A10
514,472,402,A10
514,482,471,A11
514,482,472,A11
514,482,473,A11
514,483,382,A10
514,483,470,A11
514,483,471,A11
514,483,472,A11
514,483,473,A11
514,484,472,A11
514,490,404,A10
514,491,403,A10
514,491,404,A10
514,491,405,A10
514,492,267,A09
514,492,404,A10
514,492,405,A10
514,493,266,A09
514,493,267,A09
514,500,293,A09
514,501,293,A09
514,501,294,A09
514,502,294,A09
514,502,502,A11
514,503,501,A11
514,503,502,A11
514,549,1448,S05
514,550,1448,S05
514,557,1469,S05
514,586,277,A13
514,587,277,A13
514,848,862,B01
514,848,863,B01
514,849,861,B01
514,849,862,B01
514,849,863,B01
514,850,862,B01
514,850,863,B01
514,854,1170,B04
514,855,1170,B04
514,910,290,S09
514,911,289,S09
514,911,290,S09
514,911,291,S09
514,912,289,S09
514,912,290,S09
514,912,291,S09
514,915,279,S09
514,916,279,S09
514,916,280,S09
514,931,841,B05
514,944,1040,B07
514,944,1041,B07
514,945,1040,B07
514,945,1041,B07
514,1045,1160,B12
514,1049,1138,B12
514,1049,1139,B12
514,1050,1138,B12
514,1050,1139,B12
515,283,1437,S03
515,489,468,A11
515,490,467,A11
515,490,468,A11
515,490,469,A11
515,491,468,A11
515,491,469,A11
515,566,383,A14
515,1043,1148,B12
515,1064,1134,B12
515,1065,1135,B12
516,269,615,A04
516,270,615,A04
516,400,595,A08
516,400,596,A08
516,401,595,A08
516,401,596,A08
516,473,591,A12
516,483,583,A12
516,484,583,A12
516,492,471,A11
516,492,472,A11
516,500,388,A10
516,575,590,A16
516,576,590,A16
516,607,580,A16
516,834,943,B02
516,835,943,B02
516,837,1166,B04
516,841,934,B02
516,841,935,B02
516,842,934,B02
516,842,935,B02
516,843,935,B02
516,848,825,B01
516,853,853,B01
516,854,853,B01
516,860,951,B02
516,912,297,S09
516,912,298,S09
516,927,282,S09
516,927,283,S09
516,928,282,S09
516,928,283,S09
516,928,284,S09
516,929,283,S09
516,929,284,S09
516,929,1063,B07
516,930,1063,B07
516,937,1033,B07
516,937,1034,B07
516,938,1033,B07
516,938,1034,B07
516,946,851,B05
516,946,852,B05
516,947,851,B05
516,947,852,B05
516,947,853,B05
516,957,830,B05
516,957,831,B05
516,957,832,B05
516,958,830,B05
516,958,831,B05
516,1043,946,B10
516,1044,945,B10
516,1044,946,B10
516,1148,927,B14
516,1148,928,B14
516,1148,929,B14
516,1149,927,B14
516,1149,928,B14
516,1149,929,B14
516,1149,930,B14
516,1158,820,B13
516,1158,821,B13
516,1159,820,B13
516,1159,821,B13
516,1160,820,B13
516,1160,821,B13
516,1175,1166,B16
516,1175,1167,B16
516,1176,1166,B16
516,1176,1167,B16
517,362,287,A05
517,494,574,A12
517,494,575,A12
517,572,610,A16
517,572,611,A16
517,573,610,A16
517,573,611,A16
517,600,501,A15
517,827,1159,B04
517,827,1160,B04
517,827,1161,B04
517,828,1159,B04
517,828,1160,B04
517,828,1161,B04
517,829,1160,B04
517,855,962,B02
517,960,938,B06
517,1071,1049,B11
517,1072,1048,B11
517,1135,1144,B16
517,1136,1144,B16
517,1136,1145,B16
517,1146,1069,B15
517,1153,1143,B16
517,1174,852,B13
517,1174,853,B13
517,1529,1398,C05
518,268,505,A03
518,293,936,S01
518,294,936,S01
518,294,937,S01
518,295,937,S01
518,298,1197,S02
518,298,1198,S02
518,299,1197,S02
518,299,1198,S02
518,300,1197,S02
518,367,600,A08
518,367,601,A08
518,368,600,A08
518,384,475,A07
518,384,476,A07
518,385,475,A07
518,385,476,A07
518,386,476,A07
518,386,593,A08
518,388,507,A07
518,389,506,A07
518,389,507,A07
518,389,508,A07
518,391,509,A07
518,398,267,A05
518,398,268,A05
518,398,269,A05
518,399,268,A05
518,399,269,A05
518,399,270,A05
518,399,603,A08
518,400,269,A05
518,400,270,A05
518,474,482,A11
518,496,576,A12
518,542,1439,S05
518,543,1438,S05
518,543,1439,S05
518,571,383,A14
518,572,383,A14
518,577,261,A13
518,577,262,A13
518,578,261,A13
518,585,265,A13
518,607,596,A16
518,607,597,A16
518,608,596,A16
518,608,597,A16
518,608,598,A16
518,609,597,A16
518,925,300,S09
518,925,301,S09
518,926,301,S09
518,939,1042,B07
518,940,826,B05
518,940,827,B05
518,940,1042,B07
518,941,827,B05
518,956,1064,B07
518,956,1065,B07
518,957,928,B06
518,957,929,B06
518,957,1064,B07
518,957,1065,B07
518,958,928,B06
518,958,929,B06
518,959,927,B06
518,959,928,B06
518,960,926,B06
518,960,927,B06
518,960,928,B06
518,961,927,B06
518,1035,1044,B11
518,1036,1044,B11
518,1040,857,B09
518,1052,1152,B12
518,1054,860,B09
518,1063,1138,B12
518,1063,1139,B12
518,1163,1132,B16
518,1163,1133,B16
518,1200,288,S10
518,1201,288,S10
518,1201,289,S10
518,1202,288,S10
518,1615,1400,C09
518,1615,1401,C09
518,1616,1400,C09
518,1616,1401,C09
518,1616,1402,C09
518,1617,1401,C09
519,261,499,A03
519,262,499,A03
519,292,582,A04
519,292,583,A04
519,293,581,A04
519,293,582,A04
519,293,583,A04
519,294,582,A04
519,296,585,A04
519,476,475,A11
519,476,476,A11
519,476,477,A11
519,477,476,A11
519,477,477,A11
519,492,573,A12
519,493,573,A12
519,493,574,A12
519,500,484,A11
519,500,485,A11
519,500,486,A11
519,500,487,A11
519,501,388,A10
519,501,484,A11
519,501,485,A11
519,501,486,A11
519,501,487,A11
519,502,389,A10
519,502,485,A11
519,503,396,A10
519,503,397,A10
519,503,398,A10
519,504,397,A10
519,504,398,A10
519,573,477,A15
519,573,612,A16
519,574,612,A16
519,574,613,A16
519,575,611,A16
519,576,611,A16
519,589,596,A16
519,589,597,A16
519,590,596,A16
519,590,597,A16
519,591,597,A16
519,592,614,A16
519,592,615,A16
519,607,386,A14
519,608,386,A14
519,851,863,B01
519,855,1157,B04
519,862,1140,B04
519,930,261,S09
519,951,824,B05
519,958,1151,B08
519,962,936,B06
519,962,937,B06
519,1062,1153,B12
519,1062,1154,B12
519,1066,1144,B12
519,1066,1145,B12
519,1153,1133,B16
519,1154,1133,B16
519,1463,561,S12
519,1464,561,S12
519,1634,1396,C09
520,272,468,A03
520,273,468,A03
520,273,469,A03
520,382,262,A05
520,383,262,A05
520,383,263,A05
520,467,372,A10
520,468,372,A10
520,468,373,A10
520,469,373,A10
520,473,297,A09
520,474,500,A11
520,475,499,A11
520,475,500,A11
520,504,493,A11
520,531,1481,S05
520,540,1481,S05
520,541,1481,S05
520,571,371,A14
520,578,483,A15
520,579,483,A15
520,580,483,A15
520,594,388,A14
520,594,389,A14
520,608,393,A14
520,609,392,A14
520,609,393,A14
520,858,927,B02
520,900,268,S09
520,913,281,S09
520,913,282,S09
520,914,281,S09
520,914,282,S09
520,964,1154,B08
520,1046,1176,B12
520,1155,1144,B16
520,1155,1145,B16
520,1156,1144,B16
520,1487,1401,C05
521,279,272,A01
521,279,273,A01
521,366,377,A06
521,366,598,A08
521,367,377,A06
521,367,598,A08
521,389,298,A05
521,389,299,A05
521,390,298,A05
521,390,299,A05
521,390,300,A05
521,391,298,A05
521,391,299,A05
521,391,300,A05
521,391,301,A05
521,392,299,A05
521,392,300,A05
521,392,301,A05
521,392,614,A08
521,393,300,A05
521,393,614,A08
521,476,403,A10
521,481,399,A10
521,506,383,A10
521,506,384,A10
521,507,383,A10
521,507,384,A10
521,507,385,A10
521,584,305,A13
521,602,500,A15
521,923,263,S09
521,923,264,S09
521,924,264,S09
521,944,823,B05
521,944,824,B05
521,944,825,B05
521,945,824,B05
521,945,825,B05
521,960,1134,B08
521,961,1134,B08
521,961,1135,B08
521,962,1135,B08
521,1053,940,B10
521,1061,850,B09
521,1062,850,B09
521,1167,837,B13
521,1168,837,B13
522,265,1211,S02
522,265,1212,S02
522,551,1716,S06
522,552,1716,S06
522,954,862,B05
522,963,962,B06
522,1153,1063,B15
522,1153,1064,B15
522,1162,829,B13
522,1501,1618,C07
522,1502,1618,C07
523,286,387,A02
523,363,504,A07
523,364,504,A07
523,384,600,A08
523,389,284,A05
523,389,285,A05
523,390,285,A05
523,390,286,A05
523,470,598,A12
523,483,610,A12
523,483,611,A12
523,484,610,A12
523,484,611,A12
523,484,612,A12
523,493,400,A10
523,493,401,A10
523,494,400,A10
523,494,401,A10
523,495,401,A10
523,507,380,A10
523,507,381,A10
523,581,301,A13
523,581,302,A13
523,582,301,A13
523,582,302,A13
523,585,499,A15
523,586,499,A15
523,586,500,A15
523,825,958,B02
523,825,959,B02
523,826,958,B02
523,826,959,B02
523,834,1142,B04
523,834,1143,B04
523,852,1167,B04
523,857,1170,B04
523,857,1171,B04
523,952,857,B05
523,962,841,B05
523,963,841,B05
523,1035,953,B10
523,1035,954,B10
523,1035,955,B10
523,1063,1047,B11
523,1064,1047,B11
523,1066,856,B09
523,1136,938,B14
523,1136,939,B14
523,1137,938,B14
524,272,1462,S03
524,279,262,A01
524,291,942,S01
524,292,942,S01
524,496,578,A12
524,499,473,A11
524,499,474,A11
524,499,475,A11
524,500,475,A11
524,586,606,A16
524,586,607,A16
524,587,607,A16
524,791,1709,S07
524,825,844,B01
524,825,845,B01
524,830,1058,B03
524,841,819,B01
524,1041,951,B10
524,1042,951,B10
524,1042,952,B10
524,1056,933,B10
524,1056,934,B10
525,390,609,A08
525,390,610,A08
525,391,609,A08
525,391,610,A08
525,478,615,A12
525,479,615,A12
525,495,596,A12
525,495,597,A12
525,496,596,A12
525,496,597,A12
525,556,1456,S05
525,557,1469,S05
525,558,1469,S05
525,558,1470,S05
525,559,1469,S05
525,559,1470,S05
525,569,374,A14
525,570,374,A14
525,572,289,A13
525,572,290,A13
525,577,270,A13
525,590,615,A16
525,592,279,A13
525,598,476,A15
525,602,508,A15
525,603,508,A15
525,790,1734,S07
525,839,833,B01
525,840,833,B01
525,841,833,B01
525,848,1156,B04
525,850,961,B02
525,945,1164,B08
525,946,1163,B08
525,946,1164,B08
525,947,1163,B08
525,947,1164,B08
525,1047,823,B09
525,1048,823,B09
525,1048,824,B09
525,1054,944,B10
525,1054,945,B10
525,1055,944,B10
525,1055,945,B10
525,1060,859,B09
525,1061,1067,B11
525,1062,1067,B11
525,1062,1068,B11
525,1063,1067,B11
525,1063,1068,B11
525,1063,1069,B11
525,1064,839,B09
525,1064,840,B09
525,1064,1067,B11
525,1064,1068,B11
525,1064,1069,B11
525,1065,839,B09
525,1065,840,B09
525,1158,946,B14
525,1158,947,B14
525,1159,947,B14
526,384,586,A08
526,385,586,A08
526,385,587,A08
526,386,586,A08
526,396,605,A08
526,475,302,A09
526,479,365,A10
526,479,366,A10
526,480,366,A10
526,799,1702,S07
526,799,1703,S07
526,800,1702,S07
526,800,1703,S07
526,801,1703,S07
526,831,1135,B04
526,832,1136,B04
526,839,855,B01
526,840,855,B01
526,849,927,B02
526,850,927,B02
526,1044,947,B10
527,256,496,A03
527,257,496,A03
527,270,373,A02
527,270,374,A02
527,271,373,A02
527,271,374,A02
527,271,375,A02
527,272,374,A02
527,272,375,A02
527,277,1465,S03
527,278,298,A01
527,278,1465,S03
527,369,302,A05
527,370,303,A05
527,372,587,A08
527,373,587,A08
527,374,608,A08
527,374,609,A08
527,375,608,A08
527,375,609,A08
527,376,609,A08
527,477,366,A10
527,477,367,A10
527,478,365,A10
527,478,366,A10
527,478,367,A10
527,478,368,A10
527,479,365,A10
527,479,366,A10
527,479,367,A10
527,479,368,A10
527,480,366,A10
527,480,367,A10
527,494,586,A12
527,494,587,A12
527,495,587,A12
527,497,587,A12
527,497,588,A12
527,498,586,A12
527,498,587,A12
527,498,588,A12
527,499,585,A12
527,499,586,A12
527,499,587,A12
527,501,392,A10
527,501,393,A10
527,502,392,A10
527,502,393,A10
527,502,394,A10
527,503,392,A10
527,503,393,A10
527,503,394,A10
527,579,304,A13
527,829,831,B01
527,836,1035,B03
527,837,1035,B03
527,850,964,B02
527,850,965,B02
527,851,965,B02
527,924,300,S09
527,924,301,S09
527,924,302,S09
527,925,300,S09
527,925,301,S09
527,939,934,B06
527,1039,931,B10
527,1039,932,B10
527,1046,831,B09
527,1046,1060,B11
527,1183,295,S10
528,278,297,A01
528,278,602,A04
528,283,1191,S02
528,286,476,A03
528,287,476,A03
528,287,477,A03
528,530,1451,S05
528,557,1445,S05
528,574,497,A15
528,592,267,A13
528,847,1049,B03
528,847,1050,B03
528,848,1049,B03
528,848,1050,B03
528,865,1152,B04
